Company,Ticker,Year,Name,First,Last,gender,Tag,Count
Coupa Software Inc,COUP,2018,Ravi Thakur,Ravi,Thakur,M,PERSON,100
Coupa Software Inc,COUP,2018,Steven Winter,Steven,Winter,M,PERSON,100
Coupa Software Inc,COUP,2018,Grant Date,Grant,Date,M,PERSON,100
Coupa Software Inc,COUP,2019,Robert Bernshteyn,Robert,Bernshteyn,M,PERSON,100
Coupa Software Inc,COUP,2019,Todd Ford,Todd,Ford,M,PERSON,100
Coupa Software Inc,COUP,2019,Mark Riggs,Mark,Riggs,M,PERSON,100
Coupa Software Inc,COUP,2019,Steven Winter,Steven,Winter,M,PERSON,100
Coupa Software Inc,COUP,2019,Ravi Thakur,Ravi,Thakur,M,PERSON,100
Coupa Software Inc,COUP,2019,Grant  Date,Grant,Date,M,PERSON,100
Coupa Software Inc,COUP,2020,Robert Bernshteyn,Robert,Bernshteyn,M,PERSON,100
Coupa Software Inc,COUP,2020,Todd Ford,Todd,Ford,M,PERSON,100
Coupa Software Inc,COUP,2020,Mark Riggs,Mark,Riggs,M,PERSON,100
Coupa Software Inc,COUP,2020,Steven Winter,Steven,Winter,M,PERSON,100
Coupa Software Inc,COUP,2020,Grant Date,Grant,Date,M,PERSON,100
